Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield,Crop_Apple,Crop_Banana,Crop_Blackgram,Crop_ChickPea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Grapes,Crop_Jute,Crop_KidneyBeans,Crop_Lentil,Crop_Maize,Crop_Mango,Crop_MothBeans,Crop_MungBean,Crop_Muskmelon,Crop_Orange,Crop_Papaya,Crop_PigeonPeas,Crop_Pomegranate,Crop_Rice,Crop_Watermelon
39,37,-0.36086712346050764,33.33024826,45.61143594,6.953246506,-0.09423497676290722,-0.6409674140943642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,36,-0.2395434404789552,27.78912455,53.96886679,5.643710216,-0.22662521179616837,1.8323774793526015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18,-0.02946043198456084,31.65333432,48.20662669,6.392313973,-0.2250613854619756,0.977499436220602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,38,0.01744459344136272,29.75150773,46.73723302,4.981816523,-0.21944627661303687,0.04139804368295159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,31,0.10560684571284677,31.32995611,50.22287593,5.421265283,-0.24899937195943803,0.14328982289785352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,29,0.01744459344136272,35.63627319,48.97047762,6.942520105,-0.10818160004042014,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20,-0.2986504774544254,31.66524687,51.98594645,5.435840509,-0.24539434497120244,-0.9549747766618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,21,0.01744459344136272,32.26935342,53.56092806,5.870116071,-0.13692199648128323,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,30,-0.2395434404789552,27.81005614,51.59445462,4.74910393,-0.1376748779990701,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,38,-0.36086712346050764,34.58561471,50.34035336,5.497946899,-0.057467139737838215,0.8313891468317789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,24,0.10560684571284677,31.27180992,52.23810152,6.811291098,-0.2496922628281275,1.4577509273192883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,36,-0.1296539950225815,33.93679864,52.72170281,6.460542749,-0.10924316448197653,-1.1542263789153866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,18,0.14711634431964507,31.09154239,47.02058367,4.791146778,-0.21834227824745941,-1.2302037313552834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,16,0.14711634431964507,31.89356292,49.02450149,6.4841522,-0.2524290524595321,-1.0835090865495811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,27,0.10560684571284677,32.45465292,50.69693751,6.526654345,-0.15314955059878793,0.04139804368295159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17,-0.07843892340755498,35.47478322,47.97230503,6.279133738,-0.10324575683887446,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,-0.1296539950225815,27.32961444,49.30347234,6.052026047,-0.18075384054388766,-0.6409674140943642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,36,-0.02946043198456084,30.90225239,49.95955487,5.73171945,-0.2127261573120234,-1.0835090865495811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,27,-0.2986504774544254,29.09382275,45.5661059,5.32307197,-0.13155586564264027,-1.2302037313552834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,28,0.14711634431964507,30.02086169,46.78393776,4.66910839,-0.12423939862414393,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36,-0.2986504774544254,34.13072188,51.25786185,5.101206389,-0.12877349990534506,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,35,-0.02946043198456084,33.44619894,53.05980465,5.339556562,-0.0985107499270323,-0.7869899645426174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,21,-0.07843892340755498,35.3915464,52.48823147,5.061081874,-0.22267076635812694,-0.7869899645426174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,38,-0.02946043198456084,31.53356352,53.06009323,5.821106036,-0.08905860604562599,-1.5012522557581058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,18,-0.02946043198456084,30.7645515,47.93791463,5.956027059,-0.23802725124217727,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,23,-0.1832875983764424,30.01821337,50.0983181,5.676032581,-0.13424486735603305,-0.8846647829121832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,31,-0.2395434404789552,31.32863689,47.59319575,6.524114355,-0.1599793359599986,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,34,-0.2986504774544254,33.88004781,54.39416048,6.273953676,-0.25792971800344855,1.6973400919680803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,37,0.06242288137590388,28.07802689,54.9640534,6.128167757,-0.10937885450555337,0.34401045392932084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,16,-0.2395434404789552,35.53845018,52.94641947,4.934964765,-0.21690520842168232,-0.6228289921953772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,24,-0.36086712346050764,28.70595247,50.44030129,5.445008416,-0.13775389045080197,-0.3722763557763387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,38,-0.2986504774544254,31.48451729,48.77926304,4.525722333,-0.1873012615981953,-1.1542263789153866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,21,-0.07843892340755498,27.69819273,51.41593238,5.403908328,-0.048986095125682756,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,18,0.06242288137590388,30.41235793,52.48100602,6.621623545,-0.17362345912303748,-1.2302037313552834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20,-0.07843892340755498,32.17752026,54.01352682,6.207495815,-0.2106798769337888,-1.4021788667019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,26,-0.02946043198456084,32.6112614,47.74916499,5.418475257,-0.2249803643070119,-1.4021788667019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,130,1.9729168145004934,29.99677232,81.54156612,6.112305667,-0.6613471208818487,-0.9549747766618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,144,2.0069564309554657,30.7280404,82.42614055,6.092241627,-0.6384880932095054,-1.4021788667019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,123,2.010610862779586,32.44577836,83.88504863,5.896343436,-0.6319731282640534,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,125,1.9768048871784532,37.46566825,80.65968681,6.15526103,-0.6665635611973665,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,131,1.9768048871784532,22.03296178,83.74372787,5.732453638,-0.6937596774406404,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,123,1.9844997103985034,39.64851881,82.21079946,6.253034534,-0.6017664092214906,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,140,1.9806657436342667,16.77557314,82.75241875,6.106190557,-0.6679443420153469,0.09330106401827559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,122,1.9729168145004934,12.14190714,83.56812483,5.647202395,-0.6157408880823274,-0.9549747766618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,123,2.0032772467733047,12.7567962,81.62497448,6.130310493,-0.6676605905256918,-1.1991247097688493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,134,2.0069564309554657,39.04071989,80.18393287,6.499604931,-0.5383292838294964,-2.2009519605616927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,130,1.9806657436342667,39.70772192,82.68593454,5.554831977,-0.5195764384949745,-0.06887587164085823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,145,2.010610862779586,9.467960445,82.29335466,5.800242694,-0.6813248225607141,0.14328982289785352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,122,1.9958434555719329,29.58748357,80.91934392,5.570290539,-0.6442607102718223,1.4577509273192883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,139,2.0032772467733047,17.82803682,80.96093443,6.27564088,-0.6846037673276927,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,141,2.0069564309554657,8.825674745,82.89753705,5.536645599,-0.6593375062079897,0.04139804368295159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,138,1.9729168145004934,27.83487131,83.51444973,6.208196881,-0.5539053807456538,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,144,1.9995730200059696,11.02105378,80.55557235,5.870600622,-0.641067413756932,-1.5661764629697346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,136,2.010610862779586,17.5862944,80.84806564,6.334771461,-0.5834304692690476,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,122,1.9806657436342667,19.89363946,82.73366439,5.856575335,-0.6151703652232737,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,136,2.0069564309554657,29.93707596,81.77713468,5.898944282,-0.690513114891649,-0.6409674140943642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,145,1.9958434555719329,36.73126647,80.58931938,5.775600435,-0.5682198185691918,-1.0835090865495811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,132,1.9806657436342667,20.42094753,81.54185044,5.931101816,-0.6648903927580142,-1.5012522557581058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,133,1.9844997103985034,25.51939719,83.98351748,6.2286454,-0.6240837869825208,-1.4021788667019304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,121,1.9958434555719329,30.50734778,82.71775569,5.594240603,-0.6075367536846177,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,125,1.9883071084685668,18.4269936,80.55625868,5.569230319,-0.6134454884639605,0.6505539735504307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,140,2.010610862779586,12.087022,83.59398734,5.93202852,-0.633268796447741,0.8617202152885939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,132,2.0032772467733047,23.60115364,82.48336987,6.423216506,-0.5500799838889191,0.9350714981231038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,126,1.9806657436342667,12.80000387,81.20876367,6.417500829,-0.6617284216033001,0.8375028384295984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,120,1.9920882534295627,38.06099482,82.24729637,6.234904253,-0.6872610261793046,0.9163268617490842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,142,1.9806657436342667,39.06555518,82.03812973,6.000573725,-0.6216283395616756,-0.09794685671378349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,135,2.0032772467733047,33.78372897,81.16314317,5.685102769,-0.5264830281357408,-0.012593959398953802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,126,2.0032772467733047,16.76201707,82.00335557,5.662140095,-0.5492043854728406,0.8004538333807943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,139,1.9844997103985034,35.89307536,82.66850729,6.358186848,-0.6720099613604893,-0.5529652842137869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,141,1.9995730200059696,21.01245395,81.17931863,6.119495295,-0.6748306083914134,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,142,1.9768048871784532,10.89875873,80.01639435,6.207600783,-0.6327943235274488,0.23811812630084353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,129,1.9958434555719329,16.36251869,83.00471609,6.48754639,-0.5806985158495649,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,134,1.9883071084685668,20.28370163,81.32235739,5.81717753,-0.5896262546015124,-0.5529652842137869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,138,2.0069564309554657,25.11108456,83.25447587,6.325480034,-0.554243156105802,0.23811812630084353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,131,1.9844997103985034,33.4641162,83.86742974,5.562790949,-0.6468474344658441,1.3276274033819515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,122,2.0069564309554657,11.7976469,80.86325389,6.487369687,-0.6987606528945268,0.6356561549174307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,126,1.9958434555719329,11.36300891,80.03100049,6.116982944,-0.5875008531192102,0.9493406522967528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,128,2.0069564309554657,25.23542319,80.68700527,5.695792761,-0.6629293325744249,0.23811812630084353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,132,1.9806657436342667,15.99050693,81.23966573,5.734317007,-0.5289142342559005,-0.9549747766618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,137,1.9729168145004934,22.4359017,80.18612085,6.329499832,-0.6927967509382039,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,123,1.9920882534295627,34.76086052,81.03544763,6.167013532,-0.6872097373629177,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,136,1.9806657436342667,31.11047251,83.34010951,5.653776058,-0.5830033105280237,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,134,1.9920882534295627,28.57828803,80.95628959,5.840256272,-0.5481998898971355,0.7080524995656742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,139,1.9958434555719329,41.18664903,81.01783402,5.539980812,-0.6328897807012898,0.6785615982786777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,127,1.9768048871784532,27.02766138,83.17093908,5.833302165,-0.5916182539471931,0.0281032473184317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,138,2.0032772467733047,21.19339319,82.33098331,6.399433771,-0.5247945344391323,0.6869982175386332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,120,2.0069564309554657,10.38004759,83.44518113,6.138958698,-0.6564988429090286,0.8772623126231682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,142,2.0032772467733047,31.3115978,82.56407013,5.972850838,-0.6998284622064279,0.5378103881473079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,133,1.9729168145004934,20.46657776,80.97598029,6.456079585,-0.5854034369842441,0.7087161310757717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,139,1.9883071084685668,29.36947679,81.53996362,6.336426667,-0.679381530218967,-0.004354416661541893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,134,1.9995730200059696,10.72302459,80.02130636,6.425419926,-0.6946004452302349,-0.06199376315128137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,140,1.9729168145004934,14.97846952,80.49979873,6.294395676,-0.5792840426156658,0.6356561549174307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,127,1.9995730200059696,15.3246651,81.67215994,6.477768039,-0.5798909003081629,0.670077643501888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,120,1.9729168145004934,18.73932187,81.12109244,5.931538447,-0.5442731440708073,0.7926223544656739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,139,1.9958434555719329,19.3642553,83.36094029,5.980598579,-0.6608811627011326,0.8466285374046285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,136,1.9729168145004934,41.20733624,81.61051026,6.389783283,-0.6836066593828283,-0.10383948131799449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,139,2.0032772467733047,33.34214482,82.51034633,5.693287415,-0.5966354418947458,-0.026441259339545223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,133,1.9958434555719329,23.81995682,80.12211649,6.00299607,-0.6586418873830854,0.618145033844708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,130,1.9768048871784532,40.66012294,81.24995984,6.372959542,-0.5356788531492944,0.584658138269261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
