Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield
103,72,51,26.126434326171875,81.81365203857422,6.099478721618652,104.48128509521484,Banana,1500
92,75,45,29.01207733154297,77.9519271850586,5.674403190612793,90.43495178222656,Banana,2000
93,85,49,27.96799087524414,79.2862548828125,5.694243907928467,119.47655487060547,Banana,500
120,87,52,28.076444625854492,76.05522155761719,5.905494689941406,118.99235534667969,Banana,3000
108,72,46,25.162782669067383,84.9784927368164,6.110844612121582,90.94554901123047,Banana,700
105,88,54,25.787498474121094,84.5119400024414,6.020445346832275,114.20054626464844,Banana,800
98,79,50,25.341197967529297,84.47321319580078,6.435917377471924,91.06493377685547,Banana,2500
111,88,55,29.447954177856445,78.34971618652344,5.505393981933594,96.45042419433594,Banana,1500
97,74,45,26.4752254486084,78.51834106445312,5.677720069885254,113.1161117553711,Banana,7500
95,82,48,27.394895553588867,83.31172180175781,5.719015121459961,92.78133392333984,Banana,5000
89,91,55,25.08347511291504,80.26173400878906,6.275572299957275,94.3296127319336,Banana,3000
89,85,55,26.67198371887207,76.48542022705078,6.275384426116943,91.73358917236328,Banana,5000
118,88,51,25.449262619018555,79.49221801757812,6.201911449432373,100.66191864013672,Banana,2000
101,92,45,28.227767944335938,80.64303588867188,5.758054256439209,98.0040283203125,Banana,1200
99,92,47,28.12795066833496,77.48246765136719,6.3239336013793945,103.5045394897461,Banana,500
82,77,46,28.947046279907227,82.18889617919922,5.9011006355285645,95.83016204833984,Banana,800
90,86,55,27.96236801147461,84.15403747558594,5.644486427307129,97.55986785888672,Banana,1500
95,88,52,28.00316047668457,78.90086364746094,6.235461711883545,94.68180084228516,Banana,500
104,73,46,29.140092849731445,80.11902618408203,6.282362461090088,90.45143127441406,Banana,600
102,73,52,27.91221046447754,83.36307525634766,6.356091022491455,90.24211883544922,Banana,700
100,74,52,25.434804916381836,81.53977966308594,5.837258338928223,96.4780044555664,Banana,2000
94,89,48,28.559810638427734,84.51602172851562,5.653438091278076,111.08430480957031,Banana,2000
99,70,46,26.595808029174805,82.99556732177734,5.7274699211120605,100.51233673095703,Banana,5000
112,87,48,27.19711685180664,77.39706420898438,6.200110912322998,99.4695053100586,Banana,2000
117,82,45,25.293914794921875,79.29122161865234,5.614471435546875,105.42202758789062,Banana,400
96,86,51,29.908885955810547,76.98741149902344,6.2573699951171875,91.99964904785156,Banana,4000
113,85,45,27.949724197387695,76.63713073730469,6.037430763244629,109.0921630859375,Banana,500
105,93,46,25.01018524169922,78.76261138916016,5.760457515716553,108.36904907226562,Banana,700
85,89,51,29.211448669433594,84.70189666748047,6.1581645011901855,108.5501480102539,Banana,1000
108,94,47,27.359115600585938,84.54624938964844,6.3874311447143555,90.81250762939453,Banana,2500
92,81,52,28.01068115234375,76.52808380126953,5.891413688659668,103.7040786743164,Banana,4000
110,71,54,28.672088623046875,82.20793914794922,5.725419044494629,94.37987518310547,Banana,7000
82,75,55,27.34585189819336,78.48738098144531,6.281069278717041,92.15524291992188,Banana,5000
117,81,53,29.50704574584961,78.20585632324219,5.507641792297363,98.12565612792969,Banana,1200
2,40,27,29.737699508666992,47.548851013183594,5.954626560211182,90.09587097167969,Mango,800
39,24,31,33.55695724487305,53.72979736328125,4.757114887237549,98.67527770996094,Mango,1500
21,26,27,27.003154754638672,47.675254821777344,5.699586868286133,95.85118103027344,Mango,500
25,22,25,33.561500549316406,45.53556442260742,5.977413654327393,95.70526123046875,Mango,400
0,21,32,35.898555755615234,54.2596435546875,6.430139541625977,92.19721984863281,Mango,900
20,19,35,34.17719650268555,50.62161636352539,6.1139349937438965,98.00688171386719,Mango,2500
19,21,34,30.015926361083984,53.19212341308594,5.074272632598877,97.72843170166016,Mango,400
18,17,31,31.745922088623047,45.161277770996094,5.667507648468018,93.7544174194336,Mango,300
11,36,33,35.99009704589844,52.227806091308594,5.978634357452393,95.37134552001953,Mango,300
30,28,30,31.866413116455078,52.19331741333008,5.064613342285156,98.46768951416016,Mango,200
18,19,27,27.755186080932617,52.3460578918457,4.772386074066162,94.11213684082031,Mango,800
23,23,27,34.7241325378418,51.42717742919922,5.161148548126221,97.31258392333984,Mango,400
37,30,34,27.53907585144043,53.635494232177734,6.797779083251953,99.35408020019531,Mango,300
11,27,30,27.69637680053711,48.56224822998047,6.394742965698242,89.8564682006836,Mango,300
12,19,31,27.253734588623047,52.6631965637207,5.566704273223877,91.87312316894531,Mango,1400
3,28,33,30.337238311767578,48.887046813964844,5.755050182342529,94.42850494384766,Mango,700
37,38,32,31.85744857788086,45.531063079833984,5.4173407554626465,91.55845642089844,Mango,700
26,37,30,35.399864196777344,49.459625244140625,6.166173934936523,97.41053771972656,Mango,600
14,18,30,29.807472229003906,52.137977600097656,5.191265106201172,95.74606323242188,Mango,500
40,16,35,34.164390563964844,54.16482162475586,4.954739570617676,98.33351135253906,Mango,600
4,20,25,28.932701110839844,47.9405403137207,5.664587020874023,99.9834213256836,Mango,700
36,25,33,27.983928680419922,53.3301887512207,5.548584938049316,99.61465454101562,Mango,550
30,17,31,31.204782485961914,54.499603271484375,6.804437160491943,94.62954711914062,Mango,3000
28,37,28,32.134098052978516,50.52559280395508,6.097869873046875,98.63333892822266,Mango,1000
38,15,30,28.918621063232422,48.13974380493164,5.075504302978516,97.01331329345703,Mango,1250
12,37,30,31.09779167175293,47.41196823120117,4.546465873718262,90.28624725341797,Mango,350
38,19,31,34.73823928833008,49.08864212036133,5.855119228363037,90.65022277832031,Mango,1500
8,33,29,29.980804443359375,49.48613357543945,6.4423933029174805,91.82271575927734,Mango,500
15,27,28,33.803985595703125,46.128662109375,4.507523536682129,90.82549285888672,Mango,900
34,16,25,30.072025299072266,50.96040344238281,6.107295513153076,92.09609985351562,Mango,900
11,36,31,27.92063331604004,51.779659271240234,6.475449085235596,100.2585678100586,Mango,1500
33,29,34,31.409488677978516,49.21729278564453,6.832979679107666,92.99739074707031,Mango,5000
12,31,26,35.78777313232422,51.94190216064453,5.395275592803955,100.216064453125,Mango,1000
12,34,28,33.36140060424805,45.02236557006836,6.1352691650390625,98.81596374511719,Mango,1700
5,16,31,35.96054458618164,48.69677734375,4.555688381195068,98.00643920898438,Mango,400
1,30,29,28.33333396911621,51.39586639404297,6.434197902679443,91.67241668701172,Mango,250
16,35,31,32.276519775390625,50.193687438964844,5.31687593460083,95.994873046875,Mango,800
35,18,26,31.994905471801758,50.848812103271484,5.279388904571533,97.38741302490234,Mango,2000
4,40,26,27.582590103149414,48.56916046142578,6.720041751861572,95.84456634521484,Mango,1500
9,29,34,29.384716033935547,45.887447357177734,5.727422714233398,100.81246948242188,Mango,3500
2,38,33,32.3869743347168,53.23282241821289,4.691396236419678,90.2163314819336,Mango,1100
26,32,32,30.914714813232422,49.92963790893555,6.81018590927124,90.1404800415039,Mango,2800
34,38,31,35.37775421142578,45.58110046386719,6.454045295715332,97.41586303710938,Mango,500
5,32,33,32.32362365722656,52.58967590332031,5.842763900756836,93.3671875,Mango,700
31,29,26,28.22373390197754,47.405189514160156,5.024124622344971,97.76832580566406,Mango,5390
34,34,35,27.27433204650879,47.1680793762207,6.422710418701172,95.25799560546875,Mango,1800
36,19,32,27.10710906982422,50.70880889892578,4.942950248718262,92.37239074707031,Mango,7000
7,17,26,34.89226531982422,48.756134033203125,6.414526462554932,91.63074493408203,Mango,4500
38,15,27,33.74626922607422,48.503875732421875,6.777788162231445,92.26438903808594,Mango,3000
5,19,25,27.351104736328125,54.439453125,6.441328048706055,96.27792358398438,Mango,1500
37,36,26,32.893001556396484,52.61323928833008,4.650536060333252,94.49161529541016,Mango,1200
21,31,32,35.385986328125,51.42664337158203,5.254532337188721,90.29644012451172,Mango,1200
37,36,27,27.5529727935791,47.908592224121094,5.910634517669678,90.40332794189453,Mango,520
23,23,30,32.8214111328125,47.45553970336914,4.755273818969727,90.89173126220703,Mango,2200
36,26,26,30.172941207885742,51.084590911865234,6.814630031585693,95.23444366455078,Mango,5500
24,33,35,29.263830184936523,54.82257843017578,5.342865943908691,100.75862121582031,Mango,1800
26,18,30,32.060970306396484,51.08494186401367,6.3362345695495605,96.5981674194336,Mango,1300
22,17,26,28.69818115234375,47.71875762939453,4.754435062408447,99.6424560546875,Mango,400
11,34,32,29.143049240112305,49.40983200073242,6.831707000732422,97.55155181884766,Mango,500
29,35,28,28.34716033935547,53.539031982421875,6.9674177169799805,90.40260314941406,Mango,500
22,28,26,27.672561645507812,45.41691970825195,4.947682857513428,92.84991455078125,Mango,3000
23,24,32,28.121809005737305,46.16888427734375,5.630620002746582,93.30247497558594,Mango,5500
1,35,34,30.79375648498535,46.695369720458984,6.273398399353027,92.21318817138672,Mango,3500
2,24,34,28.894094467163086,54.80750274658203,6.472774505615234,94.76322937011719,Mango,7500
39,37,25,33.33024978637695,45.61143493652344,6.953246593475342,98.28582763671875,Mango,1000
15,36,27,27.789125442504883,53.968868255615234,5.643710136413574,91.01152801513672,Mango,8500
3,18,31,31.65333366394043,48.206626892089844,6.3923139572143555,91.09745788574219,Mango,4500
8,38,32,29.751506805419922,46.73723220825195,4.981816291809082,91.4059829711914,Mango,2000
33,31,34,31.3299560546875,50.222877502441406,5.421265125274658,89.78215789794922,Mango,2200
14,29,32,35.63627243041992,48.97047805786133,6.9425201416015625,97.51952362060547,Mango,1200
18,20,26,31.665246963500977,51.98594665527344,5.435840606689453,89.98023986816406,Mango,700
9,21,32,32.269351959228516,53.56092834472656,5.870116233825684,95.94035339355469,Mango,1200
20,30,27,27.810056686401367,51.59445571899414,4.749104022979736,95.89898681640625,Mango,1200
9,38,25,34.58561325073242,50.340354919433594,5.497946739196777,100.30606842041016,Mango,4000
26,24,34,31.27181053161621,52.238101959228516,6.811291217803955,89.74408721923828,Mango,6500
31,36,29,33.936798095703125,52.721702575683594,6.460542678833008,97.46118927001953,Mango,550
14,18,35,31.091543197631836,47.02058410644531,4.791146755218506,91.46664428710938,Mango,500
40,16,35,31.89356231689453,49.02450180053711,6.484152317047119,89.59371185302734,Mango,600
28,27,34,32.454654693603516,50.696937561035156,6.526654243469238,95.04871368408203,Mango,2000
0,17,30,35.47478485107422,47.97230529785156,6.2791337966918945,97.79072570800781,Mango,1500
1,29,29,27.329614639282227,49.303470611572266,6.052026271820068,93.53197479248047,Mango,1000
2,36,31,30.902252197265625,49.959556579589844,5.731719493865967,91.77522277832031,Mango,600
12,27,26,29.093822479248047,45.566104888916016,5.3230719566345215,96.23519897460938,Mango,500
7,28,35,30.020862579345703,46.783939361572266,4.6691083908081055,96.63720703125,Mango,5500
0,36,26,34.13072204589844,51.25786209106445,5.101206302642822,96.38807678222656,Mango,2500
26,35,31,33.446197509765625,53.0598030090332,5.339556694030762,98.05089569091797,Mango,850
27,21,30,35.39154815673828,52.48823165893555,5.061081886291504,91.22881317138672,Mango,850
22,38,31,31.5335636138916,53.06009292602539,5.82110595703125,98.57025146484375,Mango,350
22,18,31,30.764551162719727,47.93791580200195,5.956027030944824,90.3850326538086,Mango,1200
28,23,28,30.018213272094727,50.09832000732422,5.676032543182373,96.08744812011719,Mango,760
7,31,27,31.328636169433594,47.593196868896484,6.52411413192749,94.67344665527344,Mango,1400
29,34,26,33.88004684448242,54.394161224365234,6.273953437805176,89.29147338867188,Mango,7730
8,37,33,28.078027725219727,54.964054107666016,6.128167629241943,97.4537353515625,Mango,2640
39,16,27,35.538448333740234,52.94641876220703,4.934964656829834,91.54560089111328,Mango,1020
40,24,25,28.705951690673828,50.44029998779297,5.445008277893066,95.89464569091797,Mango,1330
19,38,26,31.48451805114746,48.77926254272461,4.525722503662109,93.1722183227539,Mango,550
21,21,30,27.698192596435547,51.415931701660156,5.4039082527160645,100.7720718383789,Mango,1500
22,18,33,30.412357330322266,52.48100662231445,6.621623516082764,93.92375946044922,Mango,500
31,20,30,32.177520751953125,54.013526916503906,6.20749568939209,91.88765716552734,Mango,400
18,26,31,32.611263275146484,47.74916458129883,5.418475151062012,91.1019058227539,Mango,400
24,130,195,29.99677276611328,81.54156494140625,6.112305641174316,67.1253433227539,Grapes,700
13,144,204,30.72804069519043,82.42613983154297,6.0922417640686035,68.38135528564453,Grapes,400
22,123,205,32.445777893066406,83.88504791259766,5.896343231201172,68.73932647705078,Grapes,1400
36,125,196,37.465667724609375,80.65968322753906,6.155261039733887,66.8387222290039,Grapes,5500
24,131,196,22.032960891723633,83.74372863769531,5.7324538230896,65.34440612792969,Grapes,900
2,123,198,39.64851760864258,82.21080017089844,6.253034591674805,70.39906311035156,Grapes,900
35,140,197,16.77557373046875,82.7524185180664,6.1061906814575195,66.76285552978516,Grapes,2100
11,122,195,12.14190673828125,83.56812286376953,5.647202491760254,69.63121795654297,Grapes,700
6,123,203,12.756795883178711,81.6249771118164,6.130310535430908,66.7784423828125,Grapes,520
17,134,204,39.04071807861328,80.18392944335938,6.49960470199585,73.88467407226562,Grapes,120
25,130,197,39.70772171020508,82.6859359741211,5.5548319816589355,74.9150619506836,Grapes,1800
27,145,205,9.467960357666016,82.2933578491211,5.800242900848389,66.02764892578125,Grapes,2200
9,122,201,29.58748435974121,80.91934204101562,5.570290565490723,68.06417083740234,Grapes,6500
16,139,203,17.82803726196289,80.9609375,6.275640964508057,65.84748840332031,Grapes,1400
32,141,204,8.825675010681152,82.89753723144531,5.536645412445068,67.23576354980469,Grapes,2000
22,138,195,27.834871292114258,83.51445007324219,6.208197116851807,73.02882385253906,Grapes,900
31,144,202,11.021053314208984,80.55557250976562,5.870600700378418,68.23963165283203,Grapes,320
3,136,205,17.586294174194336,80.84806823730469,6.334771633148193,71.40654754638672,Grapes,900
28,122,197,19.893638610839844,82.7336654663086,5.8565754890441895,69.66256713867188,Grapes,1200
4,136,204,29.937076568603516,81.77713775634766,5.89894437789917,65.52279663085938,Grapes,1000
39,145,201,36.731266021728516,80.58931732177734,5.775600433349609,72.2423095703125,Grapes,600
38,132,197,20.420948028564453,81.5418472290039,5.9311017990112305,66.93065643310547,Grapes,350
36,133,198,25.519397735595703,83.9835205078125,6.228645324707031,69.17281341552734,Grapes,400
25,121,201,30.507347106933594,82.71775817871094,5.594240665435791,70.08200073242188,Grapes,1500
15,125,199,18.42699432373047,80.55625915527344,5.569230556488037,69.75733947753906,Grapes,3443
24,140,205,12.087021827697754,83.59398651123047,5.932028293609619,68.66813659667969,Grapes,4100
13,132,203,23.601154327392578,82.48336791992188,6.423216342926025,73.23902130126953,Grapes,4350
5,126,197,12.800004005432129,81.2087631225586,6.417500972747803,67.1043930053711,Grapes,4020
30,120,200,38.06099319458008,82.24729919433594,6.2349042892456055,65.70148468017578,Grapes,4285
23,142,197,39.065555572509766,82.03813171386719,6.000573635101318,69.30773162841797,Grapes,1750
26,135,203,33.783729553222656,81.16314697265625,5.685102939605713,74.53557586669922,Grapes,1900
7,126,203,16.76201629638672,82.00335693359375,5.662139892578125,73.28712463378906,Grapes,3900
32,139,198,35.89307403564453,82.66851043701172,6.358186721801758,66.53946685791016,Grapes,1100
9,141,202,21.012453079223633,81.1793212890625,6.119495391845703,66.38448333740234,Grapes,900
20,142,196,10.898758888244629,80.01639556884766,6.2076005935668945,68.69420623779297,Grapes,2400
32,129,201,16.362518310546875,83.00471496582031,6.487546443939209,71.55665588378906,Grapes,900
3,134,199,20.283700942993164,81.32235717773438,5.8171772956848145,71.06610870361328,Grapes,1100
38,138,204,25.111083984375,83.25447845458984,6.325479984283447,73.01026916503906,Grapes,2400
14,131,198,33.464115142822266,83.867431640625,5.562790870666504,67.92204284667969,Grapes,5900
20,122,204,11.797646522521973,80.86325073242188,6.487369537353516,65.06962585449219,Grapes,3400
40,126,201,11.363008499145508,80.03099822998047,6.116982936859131,71.18289184570312,Grapes,4400
36,128,204,25.235424041748047,80.68700408935547,5.6957926750183105,67.03840637207031,Grapes,2400
11,132,197,15.990507125854492,81.23966217041016,5.734316825866699,74.40198516845703,Grapes,700
0,137,195,22.435901641845703,80.18611907958984,6.3294997215271,65.3973159790039,Grapes,1400
19,123,200,34.760860443115234,81.03544616699219,6.167013645172119,65.70429992675781,Grapes,1500
31,136,197,31.110471725463867,83.3401107788086,5.653776168823242,71.43001556396484,Grapes,1500
4,134,200,28.57828712463379,80.95629119873047,5.840256214141846,73.34232330322266,Grapes,3613
39,139,201,41.186649322509766,81.01783752441406,5.539980888366699,68.68895721435547,Grapes,3525
8,127,196,27.02766227722168,83.17093658447266,5.833302021026611,70.95665740966797,Grapes,1975
39,138,203,21.19339370727539,82.33098602294922,6.399433612823486,74.62834930419922,Grapes,3550
32,120,204,10.380047798156738,83.44518280029297,6.138958930969238,67.39173889160156,Grapes,4152
12,142,203,31.31159782409668,82.56407165527344,5.972850799560547,65.01095581054688,Grapes,3128
8,133,195,20.466577529907227,80.97598266601562,6.456079483032227,71.29814147949219,Grapes,3615
8,139,199,29.369476318359375,81.53996276855469,6.336426734924316,66.13442993164062,Grapes,1915
21,134,202,10.723024368286133,80.02130889892578,6.425419807434082,65.29821014404297,Grapes,1812
40,140,195,14.978469848632812,80.49980163574219,6.294395446777344,71.6343765258789,Grapes,3400
39,127,202,15.324665069580078,81.67215728759766,6.4777679443359375,71.60102844238281,Grapes,3500
19,120,195,18.739322662353516,81.12109375,5.9315385818481445,73.5580825805664,Grapes,3875
21,139,201,19.364255905151367,83.3609390258789,5.980598449707031,67.15094757080078,Grapes,4050
17,136,195,41.20733642578125,81.61051177978516,6.3897833824157715,65.90227508544922,Grapes,1740
33,139,203,33.34214401245117,82.51034545898438,5.693287372589111,70.68098449707031,Grapes,1875
22,133,201,23.819957733154297,80.12211608886719,6.00299596786499,67.27398681640625,Grapes,3350
32,130,196,40.66012191772461,81.24996185302734,6.372959613800049,74.03030395507812,Grapes,3256
37,135,205,11.827681541442871,80.28271484375,5.510924816131592,74.10224914550781,Grapes,1878
15,140,195,13.285043716430664,83.54193878173828,5.699452877044678,65.80005645751953,Grapes,2700
39,132,196,35.83089065551758,83.32559967041016,5.778594493865967,73.67984771728516,Grapes,2900
40,121,199,26.181596755981445,81.03886413574219,6.315586090087891,66.05912017822266,Grapes,3100
40,132,202,24.575584411621094,80.70695495605469,5.971813201904297,69.70611572265625,Grapes,6300
29,142,203,29.672290802001953,83.7149887084961,5.891195774078369,66.48490142822266,Grapes,2500
32,121,199,39.37102508544922,81.2535400390625,6.129812717437744,74.08101654052734,Grapes,3100
6,140,205,17.665584564208984,82.92903137207031,6.313085556030273,69.86712646484375,Grapes,10275
8,120,196,24.06679344177246,82.6639633178711,6.0536627769470215,69.81855773925781,Grapes,1925
34,133,202,15.31413459777832,80.09711456298828,5.8047990798950195,74.82144927978516,Grapes,1700
35,135,199,21.774667739868164,80.54942321777344,6.40071964263916,69.39630126953125,Grapes,3150
16,145,199,26.916248321533203,80.76838684082031,5.95396614074707,69.30927276611328,Grapes,2140
8,136,201,41.656028747558594,82.22118377685547,5.609255790710449,74.19664764404297,Grapes,9500
25,129,195,17.986677169799805,81.1771240234375,5.777271270751953,72.37127685546875,Grapes,1850
16,130,201,29.120338439941406,82.79093170166016,5.6823954582214355,68.85030364990234,Grapes,2720
39,129,203,34.389225006103516,83.18392944335938,5.863996505737305,71.03001403808594,Grapes,2400
38,135,203,41.36106491088867,82.7978286743164,6.44437313079834,69.92107391357422,Grapes,2270
33,120,205,35.12158203125,82.26890563964844,5.550832271575928,69.7151870727539,Grapes,2800
35,125,204,19.64917755126953,80.15216064453125,6.107741832733154,73.69529724121094,Grapes,5100
1,132,200,16.278528213500977,82.94270324707031,5.620745658874512,66.57463073730469,Grapes,2800
39,140,203,21.119035720825195,80.63399505615234,6.3498759269714355,69.27779388427734,Grapes,2750
28,145,202,19.20777130126953,82.90428161621094,6.484323024749756,66.83113861083984,Grapes,9350
6,128,200,25.963083267211914,82.57813262939453,5.838748455047607,70.31782531738281,Grapes,1850
6,139,199,25.673851013183594,81.6212158203125,6.290998458862305,74.10919189453125,Grapes,4789
29,122,196,41.94865798950195,81.15595245361328,5.638328552246094,73.0686264038086,Grapes,7034
37,144,197,11.189942359924316,80.80843353271484,6.415555953979492,66.34234619140625,Grapes,1500
38,120,197,17.5438289642334,82.94703674316406,6.3237223625183105,73.77063751220703,Grapes,1616
38,141,198,13.058097839355469,80.2829818725586,5.757009983062744,70.75633239746094,Grapes,1407
14,121,203,9.724457740783691,83.7476577758789,6.158689498901367,74.464111328125,Grapes,4706
6,125,204,27.9200496673584,82.93262481689453,5.733539581298828,69.92092895507812,Grapes,7036
32,138,197,9.535585403442383,80.73112487792969,5.908724308013916,69.44115447998047,Grapes,6000
11,124,204,13.429885864257812,80.06633758544922,6.361141204833984,71.40042877197266,Grapes,1200
23,138,200,9.851243019104004,80.226318359375,5.965378761291504,68.42802429199219,Grapes,5600
40,143,201,24.97256088256836,82.72828674316406,6.476757526397705,66.70016479492188,Grapes,5900
6,142,202,27.237083435058594,82.94573211669922,6.22454309463501,70.42508697509766,Grapes,1200
37,124,195,18.706790924072266,83.47953033447266,6.209928035736084,66.59645080566406,Grapes,5000
35,134,204,9.949929237365723,82.5513916015625,5.8411383628845215,66.0081787109375,Grapes,1600
119,25,51,26.473302841186523,80.92254638671875,6.283818244934082,53.65742492675781,Watermelon,1600
119,19,55,25.187801361083984,83.44622039794922,6.81826114654541,46.874210357666016,Watermelon,1650
105,30,50,25.29954719543457,81.77527618408203,6.376201152801514,57.04146957397461,Watermelon,3000
114,8,50,24.746313095092773,88.30866241455078,6.581587791442871,57.95825958251953,Watermelon,2870
93,22,52,26.587406158447266,81.32563018798828,6.932739734649658,41.87540054321289,Watermelon,2935
80,26,55,24.534425735473633,88.98927307128906,6.140099048614502,49.116188049316406,Watermelon,10195
85,27,45,26.071374893188477,88.72856903076172,6.467095851898193,57.79652786254883,Watermelon,14509
85,22,53,25.965341567993164,89.77076721191406,6.849471569061279,59.46338653564453,Watermelon,11681
82,22,45,26.22338104248047,85.34866333007812,6.512196063995361,54.601593017578125,Watermelon,2530
118,13,54,24.413118362426758,89.81574249267578,6.039584636688232,44.078433990478516,Watermelon,3225
83,25,53,26.491952896118164,80.04678344726562,6.057697296142578,57.72799301147461,Watermelon,8845
86,15,47,24.04355812072754,84.18406677246094,6.423898696899414,53.78929901123047,Watermelon,1420
101,10,47,25.54216957092285,83.31883239746094,6.936997890472412,57.57343292236328,Watermelon,1560
119,9,50,26.745506286621094,83.91959381103516,6.251286506652832,40.79430389404297,Watermelon,1550
104,17,46,25.71314239501953,80.22972869873047,6.19001579284668,43.08961868286133,Watermelon,1350
95,12,51,25.764842987060547,84.17269897460938,6.681606769561768,44.22066879272461,Watermelon,1420
102,14,52,26.794898986816406,89.64815521240234,6.5107598304748535,57.74091720581055,Watermelon,1560
109,21,55,24.90045928955078,89.73524475097656,6.770277976989746,57.44942092895508,Watermelon,1550
81,18,50,26.807506561279297,88.22875213623047,6.429788112640381,58.79888916015625,Watermelon,1560
103,17,51,25.11189079284668,80.02621459960938,6.209888458251953,44.20656967163086,Watermelon,1404
105,14,50,26.21488380432129,87.68840026855469,6.4190521240234375,59.655906677246094,Watermelon,1800
97,8,52,24.910322189331055,86.9719009399414,6.237861633300781,49.485755920410156,Watermelon,1950
120,19,49,25.79448890686035,84.268310546875,6.762471675872803,56.452293395996094,Watermelon,1950
95,16,55,25.269311904907227,87.55055236816406,6.612847805023193,40.126502990722656,Watermelon,5700
83,29,52,25.764026641845703,87.59310913085938,6.704689025878906,46.05122756958008,Watermelon,1750
83,9,45,25.854835510253906,89.13163757324219,6.049609661102295,46.851768493652344,Watermelon,1820
91,21,50,24.335281372070312,81.44029998779297,6.762030124664307,48.321136474609375,Watermelon,1840
116,5,54,25.376012802124023,80.99313354492188,6.653987407684326,57.23028564453125,Watermelon,7100
112,28,54,24.860946655273438,85.05318450927734,6.738030433654785,55.29563522338867,Watermelon,4250
88,29,51,24.718854904174805,88.94568634033203,6.09568977355957,48.45978546142578,Watermelon,4000
118,15,45,24.214956283569336,84.20577239990234,6.53800630569458,48.011383056640625,Watermelon,2150
92,21,48,25.816923141479492,82.04325866699219,6.377427101135254,54.82963562011719,Watermelon,1850
106,14,45,24.470184326171875,84.16390228271484,6.417011737823486,57.267730712890625,Watermelon,2450
99,5,47,24.130788803100586,84.8449478149414,6.649086952209473,51.1947021484375,Watermelon,10500
98,8,51,26.179346084594727,86.5225830078125,6.259335994720459,49.430511474609375,Watermelon,5740
108,22,46,26.176687240600586,86.72952270507812,6.121168613433838,53.3348503112793,Watermelon,6800
119,7,55,26.038677215576172,84.6378402709961,6.031424522399902,44.39933776855469,Watermelon,8400
117,27,48,26.5325927734375,82.39054107666016,6.835268020629883,54.30660629272461,Watermelon,9450
109,10,53,26.819387435913086,87.82746124267578,6.551750183105469,46.06193923950195,Watermelon,6950
80,16,46,25.50405502319336,81.4029769897461,6.9402360916137695,48.47833251953125,Watermelon,8000
100,18,52,26.20234489440918,80.3826675415039,6.876067161560059,56.47941970825195,Watermelon,2350
91,7,53,25.137359619140625,89.28273010253906,6.457216739654541,43.52897644042969,Watermelon,1810
86,6,53,25.92030143737793,83.4720230102539,6.921847820281982,42.106815338134766,Watermelon,9700
107,5,52,26.663461685180664,89.98405456542969,6.881425857543945,57.408470153808594,Watermelon,220
103,16,49,24.06731414794922,81.64075469970703,6.915717124938965,51.75212478637695,Watermelon,5650
101,20,48,24.67741584777832,82.75411224365234,6.206247329711914,57.05709457397461,Watermelon,2210
85,25,47,26.114404678344727,87.64080810546875,6.295424938201904,58.48160934448242,Watermelon,4800
84,7,51,26.815303802490234,87.65694427490234,6.399669170379639,55.7407341003418,Watermelon,5200
102,28,54,25.156230926513672,80.27525329589844,6.862156867980957,55.49541473388672,Watermelon,1280
98,25,52,25.28013801574707,83.15393829345703,6.224066257476807,49.2945671081543,Watermelon,7120
97,25,50,26.220060348510742,80.9012680053711,6.093814849853516,49.085540771484375,Watermelon,1840
90,16,45,24.92093276977539,80.61750793457031,6.291540145874023,50.55710983276367,Watermelon,5625
95,12,46,26.216676712036133,81.01009368896484,6.322817325592041,54.65423583984375,Watermelon,2310
82,23,49,26.81383514404297,87.2198715209961,6.873283863067627,51.704978942871094,Watermelon,950
82,25,51,24.3133487701416,87.47409057617188,6.074209690093994,48.112483978271484,Watermelon,2000
110,28,46,24.29104995727539,88.04541015625,6.498895645141602,51.26046371459961,Watermelon,1780
118,21,51,24.429988861083984,86.33905029296875,6.678804874420166,48.58241653442383,Watermelon,1780
120,20,45,25.665760040283203,88.69842529296875,6.114128589630127,54.22722625732422,Watermelon,1780
91,7,52,25.07803726196289,83.4623031616211,6.405054092407227,56.399627685546875,Watermelon,2250
81,6,55,24.88910484313965,85.87059020996094,6.110142707824707,51.706993103027344,Watermelon,1850
101,13,54,25.42900848388672,82.9148178100586,6.828982830047607,56.34144592285156,Watermelon,1950
101,17,55,24.37118148803711,87.12691497802734,6.451499938964844,44.639076232910156,Watermelon,6620
111,6,53,26.493064880371094,88.5914306640625,6.313512802124023,46.06382369995117,Watermelon,1356
107,10,49,25.832029342651367,89.00481414794922,6.755191802978516,45.24690628051758,Watermelon,1448
115,11,46,24.415925979614258,89.39655303955078,6.623167037963867,40.321617126464844,Watermelon,1426
84,25,52,24.371902465820312,81.25148010253906,6.12532377243042,44.2089958190918,Watermelon,1298
120,7,47,24.247825622558594,83.03688049316406,6.653867721557617,54.76576232910156,Watermelon,1485
91,12,46,24.64458465576172,85.49938201904297,6.343942642211914,48.312191009521484,Watermelon,1453
89,22,52,24.89681053161621,86.10782623291016,6.217300891876221,53.146263122558594,Watermelon,1430
113,19,46,25.41864013671875,81.12123107910156,6.2863874435424805,49.52320861816406,Watermelon,4715
97,22,50,26.26028823852539,86.14585876464844,6.769893646240234,58.97878646850586,Watermelon,9300
